folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Clinical Data/Neurobehavioral Assessment/Conners' Teacher Rating Scale (CTRS),conners_peer_teacher,Peer Relations T score (teacher-completed),Subscore from Conners 3rd Edition Short Form. The Conners 3rd Edition – Teacher Short form [Conners 3–T(S)] is an assessment tool used to obtain the teacher’s observations about the student’s behavior in a school setting. This instrument is designed to assess Attention Deficit/Hyperactivity Disorder (ADHD) and its most common co-morbid problems in children and adolescents aged 6 to 18 years old. A T-score >= 65 is considered elevated (higher is worse). [Conner C. Conners 3rd edition manual. San Antonio Pearson; 2009](https://www.pearsonassessments.com/store/usassessments/en/Store/Professional-Assessments/Behavior/Conners-3rd-Edition/p/100000523.html)<br><br> [Search for all Conners 3 variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=conners3),integer,,,conners3,,,
Administrative,consented_to_share_data,Subject consented to share data publicly,,choices,,no0_yes1,,,,
Clinical Data/Laboratory Tests,cotinine_2017_value,Urinary cotinine value (ng/mL) (2017 analysis of 82 samples),"Retained as character formatted variable; 60/82 entries are ""<50"". Decision was made 3/7/2022 by SR to use 2022 values as the primary analytic variable.",text,,,,,,
Clinical Data/Laboratory Tests,cotinine_2022_comments,Urinary cotinine lab comments,,text,,,,,,
Clinical Data/Laboratory Tests,cotinine_2022_percv,Urinary cotinine %CV (based on mean of replicates for individual samples) (2022 analysis),Each patient urine aliquot was run in duplicate on the Cotinine ELISA kit. The %CV indicates the variation between the replicates. We usually like to see a % CV that is less than 20%. The Cotinine result is the mean value of the replicates.,numeric,,,,,,
Clinical Data/Laboratory Tests,cotinine_2022_value,Urinary cotinine value (ng/mL) (2022 analysis),Primary analytic variable. Mean value of replicates (n=2). Note comment field for QC purposes.,numeric,nanograms per milliliter (ng/mL),,,,,
Sleep Monitoring/Actigraphy,covsleepduration,[Main Sleep] Coefficient of variation of time spent asleep per main sleep (all days) (%),Missing if the number of main sleep <= 1,numeric,percent (%),,,,,
Sleep Monitoring/Actigraphy,covsleepduration_wd,[Main Sleep] Coefficient of variation of time spent asleep per main sleep (on weekday days) (%),Missing if the number of main sleep <= 1,numeric,percent (%),,,,,
Sleep Monitoring/Actigraphy,covsleepduration_we,[Main Sleep] Coefficient of variation of time spent asleep per main sleep (on weekend days) (%),Missing if the number of main sleep <= 1,numeric,percent (%),,,,,
Sleep Monitoring/Actigraphy,covsleepduration24,[24-Hour Sleep] Coefficient of variation of time spent asleep per day (all days) (%),Missing if the number of main sleep <= 1,numeric,percent (%),,,,,
Sleep Monitoring/Actigraphy,covsleepduration24_wd,[24-Hour Sleep] Coefficient of variation of time spent asleep per day (on weekday days) (%),Missing if the number of main sleep <= 1,numeric,percent (%),,,,,
Sleep Monitoring/Actigraphy,covsleepduration24_we,[24-Hour Sleep] Coefficient of variation of time spent asleep per day (on weekend days) (%),Missing if the number of main sleep <= 1,numeric,percent (%),,,,,
Sociodemographics,demo_ethnicity,Child's ethnicity,,choices,,ethnicity,,,,
Sociodemographics/Education,demo_grade,Child's grade at screening,,choices,,grade,,,,
Sociodemographics,demo_race,Child's race,,choices,,race,,,,
Sociodemographics,demo_sex,Child's sex ,,choices,,sex_1m_2f,,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_at_school,3. Have you ever experienced discrimination at school,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_03school,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_at_school_yes,3. How often have you experienced discrimination at school,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_03school_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_at_work,5. Have you ever experienced discrimination at work,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_05work,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_at_work_yes,5. How often have you experienced discrimination at work,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_05work_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_been_treated_unfair_response,"2. If you have been treated unfairly, what do you usually do","Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,been_treated_unfairly,eod;eod_02treated,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_feel_treated_unfair_response,"1. If you feel like you have been treated unfairly, what do you usually do","Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,treated_unfair_response,eod;eod_01feel,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_form_date,Form date,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",date,yyyy-mm-dd,,eod,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_credit,"9. Have you ever experienced discrimination when getting credit, bank loans, or a mortgage","Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_09bank,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_credit_yes,"9. How often have you experienced discrimination when getting credit, bank loans, or a mortgage","Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_09bank_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_hired,4. Have you ever experienced discrimination when getting hired or getting a job,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_04job,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_hired_yes,4. How often have you experienced discrimination when getting hired or getting a job,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_04job_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_housing,6. Have you ever experienced discrimination when getting housing,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_06house,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_housing_yes,6. How often have you experienced discrimination when getting housing,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_06house_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_medical_care,7. Have you ever experienced discrimination when getting medical care,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_07med,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_getting_medical_care_yes,7. How often have you experienced discrimination when getting medical care,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_07med_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_police,11. Have you ever experienced discrimination from the police or in the courts,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_11police,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_police_yes,11. How often have you experienced discrimination from the police or in the courts,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_11police_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_public_setting,10. Have you ever experienced discrimination on the street or in a public setting,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_10public,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_public_setting_yes,10. How often have you experienced discrimination on the street or in a public setting,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_10public_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_service_restaurant,8. Have you ever experienced discrimination when getting service in a store or restaurant,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,no0_yes1,eod;eod_08store,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_service_restaurant_yes,8. How often have you experienced discrimination when getting service in a store or restaurant,"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",choices,,items,eod;eod_08store_freq,,,
General Health and Mood/Experiences of Discrimination (EOD),eod_total_domains,Calculated - Total experiences of discrimination score (range: 0-9),"Item from the Experiences of Discrimination (EOD), created to measure exposure to racial discrimination. [Krieger N and Smith K, 2005 (PubMed ID: 16005789)](https://pubmed.ncbi.nlm.nih.gov/16005789/)<br><br>[Search for all EOD variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=eod)",integer,,,eod;eod_situationscore,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_form_date,Form date,,date,yyyy-mm-dd,,epworth,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_lying_down_to_rest,Lying down to rest or nap in the afternoon,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_05lyingdown,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_riding_in_a_car,Sitting and riding in a car or bus for about half an hour,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_04riding,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_score,Sleepiness Scale total score,"Calculated - Total score based on an 8-item questionnaires ranking likelihood of fall asleep  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",integer,,,epworth;esschad_total,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_sitting_and_talking,Sitting and talking to someone,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_06sittalk,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_sitting_classroom_morning,Sitting in a classroom at school during the morning,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_03classroom,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_sitting_eating_a_meal,Sitting and eating a meal,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_08meal,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_sitting_quietly_after_lunch,Sitting quietly by themself after lunch ,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_07afterlunch,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_sitting_reading,Sitting and reading,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_01sitread,,,
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS),ess_watching_tv,Sitting and watching TV or a video,"Item from the Epworth Sleepiness Scale for Children and Adolescents (ESS-CHAD)  [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888) and [Melendres MC, Lutz JM, Rubin ED, Marcus CL. 2004 (PubMed ID: 15342852)](https://pubmed.ncbi.nlm.nih.gov/15342852/)<br><br> [Search for all ESS variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=epworth)",choices,,ess,epworth;esschad_02watchingtv,,,
General Health and Mood/Family Assessment Device (FAD),fad_accepted,4. Individuals are accepted for what they are,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_04accepted,,,
General Health and Mood/Family Assessment Device (FAD),fad_avoid_talking_fears,5. We avoid discussing our fears and concerns,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_05fears,,,
General Health and Mood/Family Assessment Device (FAD),fad_cant_talk_sadness,3. We cannot talk to each other about the sadness we feel,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_03sadness,,,
General Health and Mood/Family Assessment Device (FAD),fad_confide_each_other,12. We confide in each other,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_12confide,,,
General Health and Mood/Family Assessment Device (FAD),fad_crisis_support,2. In times of crisis we can turn to each other for support,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_02support,,,
General Health and Mood/Family Assessment Device (FAD),fad_decisions_solve_problems,10. We are able to make decisions about how to solve problems,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_10solve,,,
General Health and Mood/Family Assessment Device (FAD),fad_difficult_planning,1. Planning many family activities is difficult because we misunderstand each other,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_10solve,,,
General Health and Mood/Family Assessment Device (FAD),fad_dont_get_along,11. We don't get along well together,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_11getalong,,,
General Health and Mood/Family Assessment Device (FAD),fad_express_feelings,6. We can express feelings to each other,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_06express,,,
General Health and Mood/Family Assessment Device (FAD),fad_feel_accepted,8. We feel accepted for what we are,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_06express,,,
General Health and Mood/Family Assessment Device (FAD),fad_form_date,Form date,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",date,yyyy-mm-dd,,fadgf;,,,
General Health and Mood/Family Assessment Device (FAD),fad_general_functioning_score,"Calculated - FAD general functioning score (range: 1-4) - Sum of all items divided by 12. Items 1, 3, 5, 7, 9, and 11 reverse-coded.","Summary score for the McMaster Family Assessment Device 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. A score of 2.00 or above indicates problematic family functioning. The higher the score, the more problematic the family member perceives the family's overall functioning.[Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",numeric,,,fadgf;fadgf_score,,,
General Health and Mood/Family Assessment Device (FAD),fad_lots_bad_feelings,7. There are lots of bad feelings in the family,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_07bad,,,
General Health and Mood/Family Assessment Device (FAD),fad_problem_in_decisions,9. Making decisions is a problem for our family,"Item from the McMaster Family Assessment Device, 12-item General Functioning Scale (FAD-GF), which is a unidimensional scale that evaluates a family's general pathology with six items on healthy and unhealthy family functioning, respectively. [Byles J, Byrne C, et al. 1988 (PubMed ID: 3360100)](https://pubmed.ncbi.nlm.nih.gov/3360100/)<br><br> [Search for all FAD-GF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=fadgf)",choices,,agree_disagree,fadgf;fadgf_09decisions,,,
Medical History/Family History,fhmh_adhd_bio_dad,Biological father has/had attention deficit hyperactivity disorder (ADD/ADHD),,choices,,no0_yes1,,,,
Medical History/Family History,fhmh_adhd_bio_mom,Biological mother has/had attention deficit hyperactivity disorder (ADD/ADHD),,choices,,no0_yes1,,,,
Medical History/Family History,fhmh_adhd_full_bro,Number of child's full brothers have attention deficit hyperactivity disorder (ADD/ADHD),,integer,,,,,,
Medical History/Family History,fhmh_adhd_full_sis,Number of child's full sisters have attention deficit hyperactivity disorder (ADD/ADHD) ,,integer,,,,,,
Medical History/Family History,fhmh_adhd_half_bro,Number of child's half brothers have attention deficit hyperactivity disorder (ADD/ADHD),,integer,,,,,,
Medical History/Family History,fhmh_adhd_half_sis,Number of child's half sisters have attention deficit hyperactivity disorder (ADD/ADHD) ,,integer,,,,,,
Medical History/Family History,fhmh_adhd_parent,Child's any biological parents currently have or ever had attention deficit hyperactivity disorder (ADD/ADHD),,choices,,yes_no_notsure,,,,
Medical History/Family History,fhmh_adhd_sibling,Child's any siblings have attention deficit hyperactivity disorder (ADD/ADHD),,choices,,yes_no_notsure,,,,
Medical History/Family History,fhmh_alte_full_bro,Number of child's full brothers have acute life threatening episode (ATLE),,integer,,,,,,
Medical History/Family History,fhmh_alte_full_sis,Number of child's full sisters have acute life threatening episode (ATLE),,integer,,,,,,
Medical History/Family History,fhmh_alte_half_bro,Number of child's half brothers have acute life threatening episode (ATLE),,integer,,,,,,
Medical History/Family History,fhmh_alte_half_sis,Number of child's half sisters have acute life threatening episode (ATLE),,integer,,,,,,
Medical History/Family History,fhmh_alte_sibling,Child's any siblings have acute life threatening episode (ATLE),,choices,,yes_no_notsure,,,,
Medical History/Family History,fhmh_anxiety_bio_dad,Biological father has/had anxiety disorder,,choices,,no0_yes1,,,,
Medical History/Family History,fhmh_anxiety_bio_mom,Biological mother has/had anxiety disorder,,choices,,no0_yes1,,,,
Medical History/Family History,fhmh_anxiety_full_bro,Number of child's full brothers have anxiety disorder,,integer,,,,,,
